addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"пр-кт Просвещения, д. 68, корп. 1, лит. А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,60.044424,30.378984,Банкомат ВТБ,,8 (800) 100-24-24,,398494,,,,https://www.vtb.ru/
"ш. Одоевское, д. 98",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.195055,37.543821,Банкомат ВТБ,,8 (800) 100-24-24,,398495,,,,https://www.vtb.ru/
"мкр. Южный город, ул. Николаевский проспект, д. 35",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.111174,50.142414,Банкомат ВТБ,,8 (800) 100-24-24,,398496,,,,https://www.vtb.ru/
"мкр. Южный город, ул. Николаевский проспект, д. 35",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.111174,50.142414,Банкомат ВТБ,,8 (800) 100-24-24,,398497,,,,https://www.vtb.ru/
"ул. Советская, д. 80",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.153558,48.470443,Банкомат ВТБ,,8 (800) 100-24-24,,398498,,,,https://www.vtb.ru/
"мкр. Южный город, ул. Николаевский проспект, д. 35",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.111174,50.142414,Банкомат ВТБ,,8 (800) 100-24-24,,398499,,,,https://www.vtb.ru/
"ул. Оранжерейная, д. 19",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.003341,37.837929,Банкомат ВТБ,,8 (800) 100-24-24,,398500,,,,https://www.vtb.ru/
"ул. Республики, д. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.496746,66.558344,Банкомат ВТБ,,8 (800) 100-24-24,,398514,,,,https://www.vtb.ru/
"ул. Гоголя, д. 44",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.438619,65.339869,Банкомат ВТБ,,8 (800) 100-24-24,,398518,,,,https://www.vtb.ru/
"ул. Гоголя, д. 44",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.438619,65.339869,Банкомат ВТБ,,8 (800) 100-24-24,,398519,,,,https://www.vtb.ru/
"ул. Гоголя, д. 44",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.438619,65.339869,Банкомат ВТБ,,8 (800) 100-24-24,,398521,,,,https://www.vtb.ru/
"ул. Ладо Кецховели, д. 26/1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.014016,92.813962,Банкомат ВТБ,,8 (800) 100-24-24,,398522,,,,https://www.vtb.ru/
"ул. Карла Маркса, д. 148а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.009346,92.839259,Банкомат ВТБ,,8 (800) 100-24-24,,398525,,,,https://www.vtb.ru/
"ул. Весны, д. 26",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.039057,92.916738,Банкомат ВТБ,,8 (800) 100-24-24,,398527,,,,https://www.vtb.ru/
"ул. Татьяны Снежиной, д. 40",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.019346,83.019864,Банкомат ВТБ,,8 (800) 100-24-24,,398528,,,,https://www.vtb.ru/
"ул. Ленинская Слобода, д. 26",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.710124,37.654601,Банкомат ВТБ,,8 (800) 100-24-24,,398534,,,,https://www.vtb.ru/
"ул. Мира, д. 5",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.115439,94.585988,Банкомат ВТБ,,8 (800) 100-24-24,,398536,,,,https://www.vtb.ru/
"ул. Давыдова, д. 155",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.68533,51.384982,Банкомат ВТБ,,8 (800) 100-24-24,,398537,,,,https://www.vtb.ru/
"ул. Писарева, д. 53",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.049338,82.920007,Банкомат ВТБ,,8 (800) 100-24-24,,398538,,,,https://www.vtb.ru/
"ул. Забалуева, д. 49/1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.986258,82.810179,Банкомат ВТБ,,8 (800) 100-24-24,,398539,,,,https://www.vtb.ru/
"ул. Пролетарская, д. 23, корп. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.733472,36.853447,Банкомат ВТБ,,8 (800) 100-24-24,,398543,,,,https://www.vtb.ru/
"пр-кт Шахтеров, д. 95",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.404877,86.120633,Банкомат ВТБ,,8 (800) 100-24-24,,398544,,,,https://www.vtb.ru/
"пр-кт Космонавтов, стр. 23а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.888707,60.612647,Банкомат ВТБ,,8 (800) 100-24-24,,398545,,,,https://www.vtb.ru/
"ул. КИМ, д. 75",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.021057,56.294526,Банкомат ВТБ,,8 (800) 100-24-24,,398547,,,,https://www.vtb.ru/
"ш. Хорошёвское, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.773105,37.543524,Банкомат ВТБ,,8 (800) 100-24-24,,398548,,,,https://www.vtb.ru/
"ул. Ленина, д. 62",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.770282,87.890431,Банкомат ВТБ,,8 (800) 100-24-24,,398550,,,,https://www.vtb.ru/
"ул. Профсоюзная, д. 15",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.679509,37.565335,Банкомат ВТБ,,8 (800) 100-24-24,,398551,,,,https://www.vtb.ru/
"ул. Машинцева, стр. 5Б",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.890951,37.407825,Банкомат ВТБ,,8 (800) 100-24-24,,398552,,,,https://www.vtb.ru/
"ул. Ярцевская, д. 32",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.741323,37.417733,Банкомат ВТБ,,8 (800) 100-24-24,,398553,,,,https://www.vtb.ru/
"ул. Ленина, д. 17А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,60.154459,59.965986,Банкомат ВТБ,,8 (800) 100-24-24,,398554,,,,https://www.vtb.ru/
"ул. Ленина, д. 17А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,60.154459,59.965986,Банкомат ВТБ,,8 (800) 100-24-24,,398555,,,,https://www.vtb.ru/
"пр-кт Строителей, д. 29",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.908882,59.989162,Банкомат ВТБ,,8 (800) 100-24-24,,398556,,,,https://www.vtb.ru/
"пр-кт Строителей, д. 29",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.908882,59.989162,Банкомат ВТБ,,8 (800) 100-24-24,,398557,,,,https://www.vtb.ru/
"пр-кт Строителей, д. 29",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.908882,59.989162,Банкомат ВТБ,,8 (800) 100-24-24,,398558,,,,https://www.vtb.ru/
"пр-кт Строителей, д. 29",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.908882,59.989162,Банкомат ВТБ,,8 (800) 100-24-24,,398559,,,,https://www.vtb.ru/
"ул. Московская, д. 19",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,47.41404,40.097524,Банкомат ВТБ,,8 (800) 100-24-24,,398562,,,,https://www.vtb.ru/
"ул. Московская, д. 19",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,47.41404,40.097524,Банкомат ВТБ,,8 (800) 100-24-24,,398563,,,,https://www.vtb.ru/
"ул. Московская, д. 19",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,47.41404,40.097524,Банкомат ВТБ,,8 (800) 100-24-24,,398564,,,,https://www.vtb.ru/
"ул. Советская, д. 85",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.191388,58.28858,Банкомат ВТБ,,8 (800) 100-24-24,,398565,,,,https://www.vtb.ru/
"ул. Московская, д. 19",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,47.41404,40.097524,Банкомат ВТБ,,8 (800) 100-24-24,,398566,,,,https://www.vtb.ru/
"ул. Советская, д. 85",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.191388,58.28858,Банкомат ВТБ,,8 (800) 100-24-24,,398567,,,,https://www.vtb.ru/
"ул. Советская, д. 85",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.191388,58.28858,Банкомат ВТБ,,8 (800) 100-24-24,,398568,,,,https://www.vtb.ru/
"ул. Советская, д. 85",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.191388,58.28858,Банкомат ВТБ,,8 (800) 100-24-24,,398569,,,,https://www.vtb.ru/
"ш. Гусинобродское, д. 64",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.037309,83.016037,Банкомат ВТБ,,8 (800) 100-24-24,,398570,,,,https://www.vtb.ru/
"ул. Московская, д. 54",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,45.063037,39.00228,Банкомат ВТБ,,8 (800) 100-24-24,,398572,,,,https://www.vtb.ru/
"пр-кт Октябрьский, д. 380Д",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.660673,37.913379,Банкомат ВТБ,,8 (800) 100-24-24,,398573,,,,https://www.vtb.ru/
"мкр. Солнечный, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.315535,37.894325,Банкомат ВТБ,,8 (800) 100-24-24,,398575,,,,https://www.vtb.ru/
"наб. Северной Двины, д. 55",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.530993,40.527009,Банкомат ВТБ,,8 (800) 100-24-24,,398578,,,,https://www.vtb.ru/
"наб. Северной Двины, д. 55",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.530993,40.527009,Банкомат ВТБ,,8 (800) 100-24-24,,398579,,,,https://www.vtb.ru/
"наб. Северной Двины, д. 55",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.530993,40.527009,Банкомат ВТБ,,8 (800) 100-24-24,,398580,,,,https://www.vtb.ru/
"наб. Северной Двины, д. 55",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.530993,40.527009,Банкомат ВТБ,,8 (800) 100-24-24,,398581,,,,https://www.vtb.ru/
"наб. Северной Двины, д. 55",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.530993,40.527009,Банкомат ВТБ,,8 (800) 100-24-24,,398582,,,,https://www.vtb.ru/
"ул. Гагарина, д. 25",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.648941,51.845548,Банкомат ВТБ,,8 (800) 100-24-24,,398583,,,,https://www.vtb.ru/
"ул. Центральная, д. 3а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.406,51.4906,Банкомат ВТБ,,8 (800) 100-24-24,,398584,,,,https://www.vtb.ru/
"пр-кт Ленина, д. 90",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.247993,58.459834,Банкомат ВТБ,,8 (800) 100-24-24,,398587,,,,https://www.vtb.ru/
"ул. Маршала Рыбалко, д. 28",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.003174,55.948765,Банкомат ВТБ,,8 (800) 100-24-24,,398588,,,,https://www.vtb.ru/
"ул. Ставропольская, д. 214",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,45.021099,39.018414,Банкомат ВТБ,,8 (800) 100-24-24,,398589,,,,https://www.vtb.ru/
"пр-кт Чкаловский, д. 15, корп. Г",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.962588,30.294192,Банкомат ВТБ,,8 (800) 100-24-24,,398590,,,,https://www.vtb.ru/
"пр-кт Чкаловский, д. 15, корп. Г",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.962588,30.294192,Банкомат ВТБ,,8 (800) 100-24-24,,398592,,,,https://www.vtb.ru/
"пр-кт Чкаловский, д. 15, корп. Г",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.962588,30.294192,Банкомат ВТБ,,8 (800) 100-24-24,,398593,,,,https://www.vtb.ru/
"ш. Игнатьевское, д. 15",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,50.295871,127.514238,Банкомат ВТБ,,8 (800) 100-24-24,,398594,,,,https://www.vtb.ru/
"ул. Николая Ершова, 1а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.7939,49.149506,Банкомат ВТБ,,8 (800) 100-24-24,,398595,,,,https://www.vtb.ru/
"ул. Советская, д. 18а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.325032,38.682983,Банкомат ВТБ,,8 (800) 100-24-24,,398596,,,,https://www.vtb.ru/
"ул. Советская, д. 18а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.325032,38.682983,Банкомат ВТБ,,8 (800) 100-24-24,,398597,,,,https://www.vtb.ru/
"ул. Советская, д. 18а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.325032,38.682983,Банкомат ВТБ,,8 (800) 100-24-24,,398599,,,,https://www.vtb.ru/
"мкр. Солнечный, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.315535,37.894325,Банкомат ВТБ,,8 (800) 100-24-24,,398602,,,,https://www.vtb.ru/
"мкр. Солнечный, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.315535,37.894325,Банкомат ВТБ,,8 (800) 100-24-24,,398603,,,,https://www.vtb.ru/
"ул. Московская, д. 28/32",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.015723,38.297166,Банкомат ВТБ,,8 (800) 100-24-24,,398604,,,,https://www.vtb.ru/
"пр-кт Мира, д. 21",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.07475,60.754653,Банкомат ВТБ,,8 (800) 100-24-24,,398605,,,,https://www.vtb.ru/
"ул. Маршала Катукова, д. 16",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.807395,37.40628,Банкомат ВТБ,,8 (800) 100-24-24,,398606,,,,https://www.vtb.ru/
"пр-кт Новомытищинский, д. 30/1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.911972,37.738663,Банкомат ВТБ,,8 (800) 100-24-24,,398607,,,,https://www.vtb.ru/
"пр-кт Октябрьский, д. 380Д",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.660673,37.913379,Банкомат ВТБ,,8 (800) 100-24-24,,398608,,,,https://www.vtb.ru/
"пр-кт Октябрьский, д. 380Д",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.660673,37.913379,Банкомат ВТБ,,8 (800) 100-24-24,,398609,,,,https://www.vtb.ru/
"ул. Ленина, д. 65/4",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.738359,55.952843,Банкомат ВТБ,,8 (800) 100-24-24,,398610,,,,https://www.vtb.ru/
"ул. Ленина, д. 65/4",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.738359,55.952843,Банкомат ВТБ,,8 (800) 100-24-24,,398611,,,,https://www.vtb.ru/
"ул. Куйбышева, д. 12",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.307751,34.307586,Банкомат ВТБ,,8 (800) 100-24-24,,398613,,,,https://www.vtb.ru/
"ул. Куйбышева, д. 12",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.307751,34.307586,Банкомат ВТБ,,8 (800) 100-24-24,,398614,,,,https://www.vtb.ru/
"ул. Академика Янгеля, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.596457,37.599822,Банкомат ВТБ,,8 (800) 100-24-24,,398615,,,,https://www.vtb.ru/
"ул. Академика Янгеля, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.596457,37.599822,Банкомат ВТБ,,8 (800) 100-24-24,,398616,,,,https://www.vtb.ru/
"ул. Академика Янгеля, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.596457,37.599822,Банкомат ВТБ,,8 (800) 100-24-24,,398617,,,,https://www.vtb.ru/
"ул. Академика Янгеля, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.596457,37.599822,Банкомат ВТБ,,8 (800) 100-24-24,,398618,,,,https://www.vtb.ru/
"пр-кт Октября, д. 117",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.787495,56.034141,Банкомат ВТБ,,8 (800) 100-24-24,,398619,,,,https://www.vtb.ru/
"ул. Ставропольская, д. 214",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,45.021099,39.018414,Банкомат ВТБ,,8 (800) 100-24-24,,398620,,,,https://www.vtb.ru/
"ул. Ставропольская, д. 214",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,45.021099,39.018414,Банкомат ВТБ,,8 (800) 100-24-24,,398621,,,,https://www.vtb.ru/
"пр-кт Ленинградский, д. 60, корп. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.799335,37.536185,Банкомат ВТБ,,8 (800) 100-24-24,,398622,,,,https://www.vtb.ru/
"пр-кт Ленинградский, д. 60, корп. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.799335,37.536185,Банкомат ВТБ,,8 (800) 100-24-24,,398623,,,,https://www.vtb.ru/
"пр-кт Ленина, д. 23а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.232454,49.55488,Банкомат ВТБ,,8 (800) 100-24-24,,398624,,,,https://www.vtb.ru/
"пр-кт Строителей, д. 11А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.352138,83.766876,Банкомат ВТБ,,8 (800) 100-24-24,,398625,,,,https://www.vtb.ru/
"ш. Анапское, д. 18А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.72817,37.757871,Банкомат ВТБ,,8 (800) 100-24-24,,398626,,,,https://www.vtb.ru/
"ш. Анапское, д. 18А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.72817,37.757871,Банкомат ВТБ,,8 (800) 100-24-24,,398627,,,,https://www.vtb.ru/
"ш. Анапское, д. 18А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.72817,37.757871,Банкомат ВТБ,,8 (800) 100-24-24,,398628,,,,https://www.vtb.ru/
"ш. Анапское, д. 18А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.72817,37.757871,Банкомат ВТБ,,8 (800) 100-24-24,,398629,,,,https://www.vtb.ru/
"ул. Лазо, д. 10",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.107363,48.418547,Банкомат ВТБ,,8 (800) 100-24-24,,398630,,,,https://www.vtb.ru/
"Центральный р-н, ул. Хлебозаводская, д. 23",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.777112,87.119982,Банкомат ВТБ,,8 (800) 100-24-24,,398631,,,,https://www.vtb.ru/
"ул. Победы, д. 24/1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.597236,87.336485,Банкомат ВТБ,,8 (800) 100-24-24,,398632,,,,https://www.vtb.ru/
"ул. Ленина, д. 14",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.5005,37.067121,Банкомат ВТБ,,8 (800) 100-24-24,,398633,,,,https://www.vtb.ru/
"мкр. Солнечный, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.315535,37.894325,Банкомат ВТБ,,8 (800) 100-24-24,,398634,,,,https://www.vtb.ru/
"ул. Чкалова, д. 136",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.037093,113.503295,Банкомат ВТБ,,8 (800) 100-24-24,,398635,,,,https://www.vtb.ru/
"ул. Чкалова, д. 136",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.037093,113.503295,Банкомат ВТБ,,8 (800) 100-24-24,,398636,,,,https://www.vtb.ru/
"ул. Чкалова, д. 136",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.037093,113.503295,Банкомат ВТБ,,8 (800) 100-24-24,,398637,,,,https://www.vtb.ru/
"ул. Чкалова, д. 136",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.037093,113.503295,Банкомат ВТБ,,8 (800) 100-24-24,,398638,,,,https://www.vtb.ru/
"ул. Чкалова, д. 136",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.037093,113.503295,Банкомат ВТБ,,8 (800) 100-24-24,,398639,,,,https://www.vtb.ru/
"ул. Чкалова, д. 136",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.037093,113.503295,Банкомат ВТБ,,8 (800) 100-24-24,,398640,,,,https://www.vtb.ru/
"ул. Октябрьская, д. 44",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.968098,38.320253,Банкомат ВТБ,,8 (800) 100-24-24,,398641,,,,https://www.vtb.ru/
"ул. Долгоозёрная, д. 14, корп. А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,60.017423,30.246374,Банкомат ВТБ,,8 (800) 100-24-24,,398642,,,,https://www.vtb.ru/
"ул. Первомайская, д. 44",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.813915,56.086647,Банкомат ВТБ,,8 (800) 100-24-24,,398643,,,,https://www.vtb.ru/
"ул. Куйбышева, д. 12",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.307751,34.307586,Банкомат ВТБ,,8 (800) 100-24-24,,398644,,,,https://www.vtb.ru/
"ул. Рихарда Зорге, д. 57/29",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.751391,49.207879,Банкомат ВТБ,,8 (800) 100-24-24,,398645,,,,https://www.vtb.ru/
"ул. Рихарда Зорге, д. 57/29",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.751391,49.207879,Банкомат ВТБ,,8 (800) 100-24-24,,398646,,,,https://www.vtb.ru/
"ул. Рихарда Зорге, д. 57/29",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.751391,49.207879,Банкомат ВТБ,,8 (800) 100-24-24,,398647,,,,https://www.vtb.ru/
"ул. Рихарда Зорге, д. 57/29",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.751391,49.207879,Банкомат ВТБ,,8 (800) 100-24-24,,398648,,,,https://www.vtb.ru/
"ул. Орджоникидзе, д. 18",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.030612,82.917546,Банкомат ВТБ,,8 (800) 100-24-24,,398650,,,,https://www.vtb.ru/
"ул. Орджоникидзе, д. 18",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.030612,82.917546,Банкомат ВТБ,,8 (800) 100-24-24,,398651,,,,https://www.vtb.ru/
"пр-кт Культуры, д. 1, корп. А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,60.033701,30.367755,Банкомат ВТБ,,8 (800) 100-24-24,,398652,,,,https://www.vtb.ru/
"ул. Вокзальная площадь, д. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,43.802439,131.979826,Банкомат ВТБ,,8 (800) 100-24-24,,398654,,,,https://www.vtb.ru/
"ул. Вокзальная площадь, д. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,43.802439,131.979826,Банкомат ВТБ,,8 (800) 100-24-24,,398655,,,,https://www.vtb.ru/
"ул. Вокзальная площадь, д. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,43.802439,131.979826,Банкомат ВТБ,,8 (800) 100-24-24,,398656,,,,https://www.vtb.ru/
"ул. Вокзальная площадь, д. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,43.802439,131.979826,Банкомат ВТБ,,8 (800) 100-24-24,,398657,,,,https://www.vtb.ru/
"ул. Вокзальная, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.047817,42.855541,Банкомат ВТБ,,8 (800) 100-24-24,,398658,,,,https://www.vtb.ru/
"ул. Вокзальная, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.047817,42.855541,Банкомат ВТБ,,8 (800) 100-24-24,,398659,,,,https://www.vtb.ru/
"ул. Лейтенанта Шмидта, д. 39",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.708591,37.779952,Банкомат ВТБ,,8 (800) 100-24-24,,398660,,,,https://www.vtb.ru/
"ул. Смирновская, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.676656,37.891034,Банкомат ВТБ,,8 (800) 100-24-24,,398661,,,,https://www.vtb.ru/
"ш. Рублёвское, д. 28, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.746796,37.421308,Банкомат ВТБ,,8 (800) 100-24-24,,398662,,,,https://www.vtb.ru/
"пр-кт Новомытищинский, д. 30/1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.911972,37.738663,Банкомат ВТБ,,8 (800) 100-24-24,,398663,,,,https://www.vtb.ru/
